month,day,hour,trip_count
11,29,4,49
11,29,5,2071
11,29,6,6104
11,29,7,13422
11,29,8,19250
11,29,9,12067
11,29,10,6750
11,29,11,5170
11,29,12,5145
11,29,13,5488
11,29,14,6511
11,29,15,9188
11,29,16,14180
11,29,17,18589
11,29,18,14757
11,29,19,7115
11,29,20,4141
11,29,21,2706
11,29,22,2175
11,29,23,2149
11,30,0,883
11,30,1,172
11,30,2,20
11,30,3,0
11,30,4,34
11,30,5,2113
11,30,6,6597
11,30,7,13265
11,30,8,18443
11,30,9,11790
11,30,10,7163
11,30,11,5548
11,30,12,5890
11,30,13,5808
11,30,14,6950
11,30,15,9176
11,30,16,14462
11,30,17,19463
11,30,18,13912
11,30,19,6912
11,30,20,3933
11,30,21,2513
11,30,22,2555
11,30,23,1848
12,1,0,812
12,1,1,247
12,1,2,20
12,1,3,2
12,1,4,17
12,1,5,1747
12,1,6,5599
12,1,7,10503
12,1,8,15728
12,1,9,10626
12,1,10,5818
12,1,11,4311
12,1,12,4610
12,1,13,4726
12,1,14,5561
12,1,15,7443
12,1,16,12063
12,1,17,17229
12,1,18,13673
12,1,19,6885
12,1,20,3902
12,1,21,2709
12,1,22,2983
12,1,23,1936
12,2,0,1046
12,2,1,213
12,2,2,24
12,2,3,1
12,2,4,24
12,2,5,1775
12,2,6,5434
12,2,7,10073
12,2,8,12448
12,2,9,8557
12,2,10,6529
12,2,11,5529
12,2,12,5412
12,2,13,5946
12,2,14,7335
12,2,15,8847
12,2,16,12338
12,2,17,14455
12,2,18,13299
12,2,19,7560
12,2,20,3940
12,2,21,3043
12,2,22,3311
12,2,23,3980
12,3,0,1456
12,3,1,407
12,3,2,23
12,3,3,0
12,3,4,3
12,3,5,54
12,3,6,917
12,3,7,2241
12,3,8,3020
12,3,9,3711
12,3,10,4423
12,3,11,4698
12,3,12,4760
12,3,13,5069
12,3,14,5272
12,3,15,5533
12,3,16,6093
12,3,17,6310
12,3,18,5839
12,3,19,4281
12,3,20,3058
12,3,21,2710
12,3,22,2578
12,3,23,2099
12,4,0,1490
12,4,1,358
12,4,2,60
12,4,3,0
12,4,4,0
12,4,5,2
12,4,6,8
12,4,7,360
12,4,8,2037
12,4,9,3301
12,4,10,3942
12,4,11,4946
12,4,12,4873
12,4,13,4839
12,4,14,4734
12,4,15,4818
12,4,16,5450
12,4,17,5660
12,4,18,4757
12,4,19,3417
12,4,20,2304
12,4,21,2002
12,4,22,1579
12,4,23,1033
12,5,0,507
12,5,1,121
12,5,2,0
12,5,3,6
12,5,4,26
12,5,5,1665
12,5,6,5652
12,5,7,11457
12,5,8,13143
12,5,9,10394
12,5,10,6327
12,5,11,5060
12,5,12,4634
12,5,13,5277
12,5,14,5979
12,5,15,7990
12,5,16,11972
12,5,17,16837
12,5,18,11644
12,5,19,5811
12,5,20,3212
12,5,21,2404
12,5,22,2444
12,5,23,1566
12,6,0,687
12,6,1,166
12,6,2,19
12,6,3,2
12,6,4,28
12,6,5,1819
12,6,6,6487
12,6,7,13378
12,6,8,19121
12,6,9,13526
12,6,10,7226
12,6,11,5658
12,6,12,5225
12,6,13,5568
12,6,14,6831
12,6,15,9418
12,6,16,14346
12,6,17,19957
12,6,18,14826
12,6,19,7299
12,6,20,4359
12,6,21,2713
12,6,22,2610
12,6,23,1738
12,7,0,855
12,7,1,165
12,7,2,8
12,7,3,2
12,7,4,31
12,7,5,2128
12,7,6,6403
12,7,7,14210
12,7,8,17708
12,7,9,13882
12,7,10,7311
12,7,11,5881
12,7,12,6101
12,7,13,5932
12,7,14,6981
12,7,15,9968
12,7,16,14387
12,7,17,20359
12,7,18,14377
12,7,19,7914
12,7,20,4658
12,7,21,3150
12,7,22,2960
12,7,23,1798
12,8,0,764
12,8,1,175
12,8,2,17
12,8,3,2
12,8,4,25
12,8,5,1874
12,8,6,6444
12,8,7,12669
12,8,8,18897
12,8,9,12682
12,8,10,7347
12,8,11,5806
12,8,12,5670
12,8,13,5816
12,8,14,6798
12,8,15,9552
12,8,16,13932
12,8,17,18376
12,8,18,14437
12,8,19,8081
12,8,20,4714
12,8,21,3079
12,8,22,3029
12,8,23,2511
12,9,0,1104
12,9,1,299
12,9,2,31
12,9,3,1
12,9,4,56
12,9,5,1528
12,9,6,5259
12,9,7,9483
12,9,8,12114
12,9,9,9301
12,9,10,7016
12,9,11,5756
12,9,12,5726
12,9,13,5965
12,9,14,7503
12,9,15,9406
12,9,16,12744
12,9,17,15129
12,9,18,11867
12,9,19,7394
12,9,20,4416
12,9,21,3087
12,9,22,3404
12,9,23,3066
12,10,0,1716
12,10,1,447
12,10,2,19
12,10,3,1
12,10,4,1
12,10,5,26
12,10,6,951
12,10,7,2023
12,10,8,2821
12,10,9,3093
12,10,10,4000
12,10,11,4328
12,10,12,4325
12,10,13,4607
12,10,14,4989
12,10,15,4907
12,10,16,6043
12,10,17,6511
12,10,18,5638
12,10,19,4217
12,10,20,3205
12,10,21,2810
12,10,22,2911
12,10,23,2582
12,11,0,1737
12,11,1,300
12,11,2,31
12,11,3,1
12,11,4,3
12,11,5,1
12,11,6,5
12,11,7,280
12,11,8,2011
12,11,9,2901
12,11,10,3757
12,11,11,4619
12,11,12,5172
12,11,13,4693
12,11,14,4561
12,11,15,4648
12,11,16,5035
12,11,17,4856
12,11,18,4543
12,11,19,3159
12,11,20,2012
12,11,21,1913
12,11,22,1638
12,11,23,1181
12,12,0,916
12,12,1,167
12,12,2,23
12,12,3,1
12,12,4,25
12,12,5,1609
12,12,6,5842
12,12,7,10966
12,12,8,14173
12,12,9,10162
12,12,10,5906
12,12,11,5169
12,12,12,4836
12,12,13,4872
12,12,14,6238
12,12,15,7822
12,12,16,12187
12,12,17,15612
12,12,18,11605
12,12,19,5831
12,12,20,3213
12,12,21,2254
12,12,22,1846
12,12,23,1183
12,13,0,635
12,13,1,149
12,13,2,21
12,13,3,2
12,13,4,35
12,13,5,1838
12,13,6,6514
12,13,7,12749
12,13,8,17175
12,13,9,13977
12,13,10,6962
12,13,11,5380
12,13,12,4975
12,13,13,5921
12,13,14,6882
12,13,15,8994
12,13,16,13784
12,13,17,19604
12,13,18,13807
12,13,19,7456
12,13,20,4185
12,13,21,2616
12,13,22,2752
12,13,23,1564
12,14,0,858
12,14,1,166
12,14,2,19
12,14,3,4
12,14,4,23
12,14,5,1689
12,14,6,5898
12,14,7,12877
12,14,8,17957
12,14,9,12072
12,14,10,7761
12,14,11,5864
12,14,12,5662
12,14,13,6014
12,14,14,7304
12,14,15,9566
12,14,16,14200
12,14,17,18544
12,14,18,13884
12,14,19,7620
12,14,20,4171
12,14,21,2926
12,14,22,3019
12,14,23,1748
12,15,0,669
12,15,1,231
12,15,2,17
12,15,3,1
12,15,4,18
12,15,5,1996
12,15,6,6137
12,15,7,12591
12,15,8,16780
12,15,9,12184
12,15,10,7795
12,15,11,6108
12,15,12,6018
12,15,13,6497
12,15,14,7334
12,15,15,9497
12,15,16,12481
12,15,17,19128
12,15,18,14825
12,15,19,7667
12,15,20,4999
12,15,21,3384
12,15,22,3369
12,15,23,2264
12,16,0,973
12,16,1,239
12,16,2,6
12,16,3,1
12,16,4,19
12,16,5,1609
12,16,6,5290
12,16,7,8359
12,16,8,11966
12,16,9,8926
12,16,10,5888
12,16,11,6074
12,16,12,5799
12,16,13,6382
12,16,14,7696
12,16,15,9024
12,16,16,12032
12,16,17,14971
12,16,18,11423
12,16,19,7010
12,16,20,4165
12,16,21,2877
12,16,22,2831
12,16,23,2751
12,17,0,1456
12,17,1,377
12,17,2,30
12,17,3,0
12,17,4,0
12,17,5,27
12,17,6,800
12,17,7,2327
12,17,8,3177
12,17,9,4007
12,17,10,4794
12,17,11,6124
12,17,12,6260
12,17,13,5987
12,17,14,6721
12,17,15,6542
12,17,16,7577
12,17,17,7970
12,17,18,6767
12,17,19,5474
12,17,20,3640
12,17,21,3155
12,17,22,3102
12,17,23,2184
12,18,0,1176
12,18,1,333
12,18,2,38
12,18,3,0
12,18,4,0
12,18,5,2
12,18,6,3
12,18,7,211
12,18,8,2306
12,18,9,2954
12,18,10,3667
12,18,11,4691
12,18,12,5335
12,18,13,5049
12,18,14,4920
12,18,15,5202
12,18,16,5558
12,18,17,5659
12,18,18,5018
12,18,19,3444
12,18,20,2623
12,18,21,1826
12,18,22,2162
12,18,23,1606
12,19,0,640
12,19,1,128
12,19,2,6
12,19,3,0
12,19,4,28
12,19,5,1544
12,19,6,5497
12,19,7,9575
12,19,8,11281
12,19,9,7794
12,19,10,5381
12,19,11,5216
12,19,12,4944
12,19,13,5393
12,19,14,5998
12,19,15,7804
12,19,16,10621
12,19,17,13333
12,19,18,10449
12,19,19,5060
12,19,20,3212
12,19,21,2068
12,19,22,1675
12,19,23,1136
12,20,0,613
12,20,1,141
12,20,2,15
12,20,3,0
12,20,4,33
12,20,5,1536
12,20,6,5275
12,20,7,10878
12,20,8,13608
12,20,9,9351
12,20,10,6318
12,20,11,5627
12,20,12,5281
12,20,13,5721
12,20,14,6710
12,20,15,8024
12,20,16,12531
12,20,17,16153
12,20,18,11994
12,20,19,5970
12,20,20,3714
12,20,21,2544
12,20,22,2577
12,20,23,1621
12,21,0,742
12,21,1,151
12,21,2,30
12,21,3,1
12,21,4,25
12,21,5,1710
12,21,6,5516
12,21,7,10249
12,21,8,11835
12,21,9,8474
12,21,10,6149
12,21,11,5939
12,21,12,6035
12,21,13,5931
12,21,14,6471
12,21,15,9019
12,21,16,11824
12,21,17,15142
12,21,18,10281
12,21,19,6837
12,21,20,3871
12,21,21,2543
12,21,22,2573
12,21,23,1659
12,22,0,729
12,22,1,197
12,22,2,46
12,22,3,1
12,22,4,22
12,22,5,1588
12,22,6,4820
12,22,7,8544
12,22,8,10001
12,22,9,7379
12,22,10,5448
12,22,11,5756
12,22,12,5729
12,22,13,5824
12,22,14,6744
12,22,15,8377
12,22,16,11273
12,22,17,12665
12,22,18,9845
12,22,19,5175
12,22,20,3730
12,22,21,2476
12,22,22,2592
12,22,23,1755
12,23,0,899
12,23,1,197
12,23,2,27
12,23,3,3
12,23,4,23
12,23,5,1106
12,23,6,3586
12,23,7,5348
12,23,8,6445
12,23,9,5288
12,23,10,5074
12,23,11,5945
12,23,12,6735
12,23,13,6572
12,23,14,7113
12,23,15,8056
12,23,16,9059
12,23,17,9314
12,23,18,7349
12,23,19,5201
12,23,20,3502
12,23,21,2513
12,23,22,2689
12,23,23,1888
12,24,0,875
12,24,1,260
12,24,2,20
12,24,3,0
12,24,4,0
12,24,5,49
12,24,6,818
12,24,7,1704
12,24,8,2413
12,24,9,3126
12,24,10,3946
12,24,11,4269
12,24,12,4501
12,24,13,4241
12,24,14,4216
12,24,15,4590
12,24,16,4992
12,24,17,4672
12,24,18,3927
12,24,19,2708
12,24,20,1716
12,24,21,1380
12,24,22,1156
12,24,23,867
12,25,0,469
12,25,1,91
12,25,2,14
12,25,3,0
12,25,4,0
12,25,5,1
12,25,6,4
12,25,7,173
12,25,8,1098
12,25,9,1446
12,25,10,1739
12,25,11,2016
12,25,12,2383
12,25,13,2413
12,25,14,2901
12,25,15,2691
12,25,16,2530
12,25,17,2169
12,25,18,1942
12,25,19,1594
12,25,20,1534
12,25,21,1449
12,25,22,1031
12,25,23,810
12,26,0,390
12,26,1,89
12,26,2,17
12,26,3,0
12,26,4,23
12,26,5,508
12,26,6,1392
12,26,7,1916
12,26,8,2466
12,26,9,3056
12,26,10,3654
12,26,11,4114
12,26,12,4351
12,26,13,4258
12,26,14,4703
12,26,15,4853
12,26,16,4755
12,26,17,5328
12,26,18,4301
12,26,19,3211
12,26,20,2067
12,26,21,1601
12,26,22,1330
12,26,23,1071
12,27,0,523
12,27,1,164
12,27,2,24
12,27,3,1
12,27,4,27
12,27,5,1072
12,27,6,3710
12,27,7,5815
12,27,8,6798
12,27,9,4483
12,27,10,3842
12,27,11,3663
12,27,12,3993
12,27,13,4311
12,27,14,4931
12,27,15,6041
12,27,16,7803
12,27,17,9775
12,27,18,7233
12,27,19,3936
12,27,20,2745
12,27,21,1883
12,27,22,2394
12,27,23,1590
12,28,0,817
12,28,1,228
12,28,2,17
12,28,3,4
12,28,4,24
12,28,5,1528
12,28,6,4420
12,28,7,6969
12,28,8,7879
12,28,9,5707
12,28,10,5333
12,28,11,5933
12,28,12,6322
12,28,13,5793
12,28,14,6328
12,28,15,8029
12,28,16,10451
12,28,17,11421
12,28,18,7614
12,28,19,5141
12,28,20,3704
12,28,21,2404
12,28,22,2471
12,28,23,2048
12,29,0,861
12,29,1,208
12,29,2,23
12,29,3,0
12,29,4,29
12,29,5,1091
12,29,6,4236
12,29,7,6246
12,29,8,6686
12,29,9,5427
12,29,10,4201
12,29,11,3055
12,29,12,4696
12,29,13,5111
12,29,14,5438
12,29,15,6032
12,29,16,8179
12,29,17,9983
12,29,18,7300
12,29,19,4323
12,29,20,2699
12,29,21,1960
12,29,22,2153
12,29,23,1743
12,30,0,885
12,30,1,183
12,30,2,23
12,30,3,0
12,30,4,18
12,30,5,989
12,30,6,3204
12,30,7,4551
12,30,8,5278
12,30,9,4813
12,30,10,4161
12,30,11,4502
12,30,12,5044
12,30,13,5324
12,30,14,5747
12,30,15,6505
12,30,16,7340
12,30,17,8429
12,30,18,6186
12,30,19,3561
12,30,20,2797
12,30,21,2428
12,30,22,2249
12,30,23,2194
12,31,0,865
12,31,1,238
12,31,2,35
12,31,3,0
12,31,4,1
12,31,5,30
12,31,6,607
12,31,7,1384
12,31,8,1915
12,31,9,2509
12,31,10,2280
12,31,11,2885
12,31,12,2833
12,31,13,2915
12,31,14,3328
12,31,15,3679
12,31,16,4105
12,31,17,4357
12,31,18,3949
12,31,19,3400
12,31,20,2733
12,31,21,2603
12,31,22,2423
12,31,23,2506
